lang	skill	file	utterance
es-ES	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} bonus content
es-ES	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> do you have the making of {bts_title}
es-ES	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> got any behind the scenes for {bts_title}
es-ES	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some behind the scenes to watch
es-ES	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> do you have the bloopers for {bts_title}
es-ES	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> got the featurette for {bts_title}
es-ES	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some bonus footage to watch
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> behind the scenes of {bts_title}
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the making of {bts_title}
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> {bts_title} behind the scenes
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some behind the scenes footage
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} featurette
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the making-of for {bts_title}
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> a behind the scenes video
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the bonus features for {bts_title}
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} bloopers
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some bonus footage
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the gag reel for {bts_title}
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> a making-of documentary
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the behind the scenes of {bts_title}
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} extras
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some deleted scenes from {bts_title}
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} commentary
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> an on-set featurette
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} making of
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> behind the scenes footage of {bts_title}
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} bonus content
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> do you have the making of {bts_title}
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> got any behind the scenes for {bts_title}
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some behind the scenes to watch
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> do you have the bloopers for {bts_title}
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> got the featurette for {bts_title}
fr-FR	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some bonus footage to watch
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> behind the scenes of {bts_title}
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the making of {bts_title}
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> {bts_title} behind the scenes
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some behind the scenes footage
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} featurette
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the making-of for {bts_title}
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> a behind the scenes video
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the bonus features for {bts_title}
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} bloopers
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some bonus footage
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the gag reel for {bts_title}
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> a making-of documentary
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the behind the scenes of {bts_title}
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} extras
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some deleted scenes from {bts_title}
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} commentary
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> an on-set featurette
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} making of
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> behind the scenes footage of {bts_title}
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} bonus content
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> do you have the making of {bts_title}
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> got any behind the scenes for {bts_title}
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some behind the scenes to watch
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> do you have the bloopers for {bts_title}
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> got the featurette for {bts_title}
it-IT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some bonus footage to watch
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> behind the scenes of {bts_title}
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the making of {bts_title}
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> {bts_title} behind the scenes
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some behind the scenes footage
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} featurette
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the making-of for {bts_title}
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> a behind the scenes video
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the bonus features for {bts_title}
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} bloopers
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some bonus footage
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the gag reel for {bts_title}
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> a making-of documentary
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the behind the scenes of {bts_title}
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} extras
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some deleted scenes from {bts_title}
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} commentary
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> an on-set featurette
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} making of
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> behind the scenes footage of {bts_title}
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} bonus content
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> do you have the making of {bts_title}
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> got any behind the scenes for {bts_title}
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some behind the scenes to watch
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> do you have the bloopers for {bts_title}
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> got the featurette for {bts_title}
nl-NL	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some bonus footage to watch
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> behind the scenes of {bts_title}
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the making of {bts_title}
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> {bts_title} behind the scenes
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some behind the scenes footage
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} featurette
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the making-of for {bts_title}
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> a behind the scenes video
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the bonus features for {bts_title}
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} bloopers
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some bonus footage
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the gag reel for {bts_title}
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> a making-of documentary
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the behind the scenes of {bts_title}
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} extras
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some deleted scenes from {bts_title}
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} commentary
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> an on-set featurette
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} making of
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> behind the scenes footage of {bts_title}
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> the {bts_title} bonus content
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> do you have the making of {bts_title}
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> got any behind the scenes for {bts_title}
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some behind the scenes to watch
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> do you have the bloopers for {bts_title}
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> got the featurette for {bts_title}
pt-PT	ovos-media-classifier	behind_the_scenes.intent	<lead_watch> some bonus footage to watch
de-DE	ovos-media-classifier	book.intent	<lead_read> {book_title}
de-DE	ovos-media-classifier	book.intent	<lead_read> the book {book_title}
de-DE	ovos-media-classifier	book.intent	<lead_read> the novel {book_title}
de-DE	ovos-media-classifier	book.intent	<lead_read> a book by {book_author}
de-DE	ovos-media-classifier	book.intent	<lead_read> anything by {book_author}
de-DE	ovos-media-classifier	book.intent	<lead_read> a {book_genre} book
de-DE	ovos-media-classifier	book.intent	<lead_read> a {book_genre} novel
de-DE	ovos-media-classifier	book.intent	<lead_read> a book about {book_genre}
de-DE	ovos-media-classifier	book.intent	<lead_read> a good {book_genre} book
de-DE	ovos-media-classifier	book.intent	<lead_read> some {book_genre}
de-DE	ovos-media-classifier	book.intent	<lead_read> {book_title} by {book_author}
de-DE	ovos-media-classifier	book.intent	<lead_read> the novel {book_title} by {book_author}
de-DE	ovos-media-classifier	book.intent	<lead_read> the book {book_title} by {book_author}
de-DE	ovos-media-classifier	book.intent	<lead_read> the {book_genre} book {book_title}
de-DE	ovos-media-classifier	book.intent	<lead_read> a {book_genre} book by {book_author}
de-DE	ovos-media-classifier	book.intent	<lead_read> a {book_genre} novel by {book_author}
de-DE	ovos-media-classifier	book.intent	<lead_read> the latest book by {book_author}
de-DE	ovos-media-classifier	book.intent	<lead_read> another {book_genre} book
de-DE	ovos-media-classifier	book.intent	<lead_read> a chapter of {book_title}
de-DE	ovos-media-classifier	book.intent	<lead_read> the next chapter of {book_title}
de-DE	ovos-media-classifier	book.intent	<lead_read> more of {book_title}
de-DE	ovos-media-classifier	book.intent	<lead_read> a short story by {book_author}
de-DE	ovos-media-classifier	book.intent	<lead_read> the {book_genre} book {book_title} by {book_author}
de-DE	ovos-media-classifier	book.intent	<lead_read> the {book_genre} novel {book_title} by {book_author}
de-DE	ovos-media-classifier	book.intent	<lead_read> do you have any {book_genre} books
de-DE	ovos-media-classifier	book.intent	<lead_read> got a good {book_genre} novel
de-DE	ovos-media-classifier	book.intent	<lead_read> a {book_genre} book to read at bedtime
de-DE	ovos-media-classifier	book.intent	<lead_read> do you have anything by {book_author}
de-DE	ovos-media-classifier	book.intent	<lead_read> got a {book_genre} book
de-DE	ovos-media-classifier	book.intent	<lead_read> a {book_genre} novel for the weekend
de-DE	ovos-media-classifier	book.intent	<lead_read> something by {book_author} to relax
en-US	ovos-media-classifier	book.intent	<lead_read> {book_title}
en-US	ovos-media-classifier	book.intent	<lead_read> {book_title} for me
en-US	ovos-media-classifier	book.intent	<lead_read> {book_title} please
en-US	ovos-media-classifier	book.intent	<lead_read> {book_title} right now
en-US	ovos-media-classifier	book.intent	<lead_read> {book_title} thanks
en-US	ovos-media-classifier	book.intent	hey <lead_read> {book_title}
en-US	ovos-media-classifier	book.intent	hey <lead_read> {book_title} for me
